DATA_ID,PRED_ID,LOC_ID,LME_NUM,COUNTRY,STATE,GULF_OCTANT,LOCALE_NAME,LOCALE_TYPE,BAY_HIERARC_LEVEL,SAMP_DEP_REALM,LOC_CENTR_LAT,LOC_CENTR_LONG,LOC_POLY_COORDS,PRED_POLY_SHAPEFILE_ID,PRED_CENT_SHAPEFILE_ID,PRED_STAT_SHAPEFILE_ID,LOC_POLY_SOURCE,LOC_POLY_CONF,MAJOR_LOC_NAME,MAJOR_LOC_TYPE,MIN_DEP_LOC,MAX_DEP_LOC,MN_DEP_LOC,MIN_DEP_SAMP,MAX_DEP_SAMP,MN_DEP_SAMP,TIME_ZONE,START_YEAR,START_MON,START_DAY,START_TIME,START_SEAS,END_YEAR,END_MON,END_DAY,END_TIME,END_SEAS,REALM,PROVINCE,ECOREGION,HAB_SYSTEM,HAB_SUBSYSTEM,TIDAL_ZONE,SYS_CONF,LOC_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
REP_2P,Ccar.50,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,June,22,,Summer,1987,June,22,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.51,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,April,20,,Spring,1987,April,20,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.52,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,June,12,,Summer,1987,June,12,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.53,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,May,15,,Spring,1987,May,15,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.54,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,July,8,,Summer,1987,July,8,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.55,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,July,22,,Summer,1987,July,22,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.56,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,Aug,23,,Summer,1987,Aug,23,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.57,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,Sep,14,,Fall,1987,Sep,14,,Fall,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.58,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,Sep,14,,Fall,1987,Sep,14,,Fall,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.59,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,Oct,8,,Fall,1987,Oct,8,,Fall,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.60,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,July,23,,Summer,1987,July,23,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.61,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,July,23,,Summer,1987,July,23,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.62,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,oct,14,,Fall,1987,oct,14,,Fall,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.63,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,Nov,9,,Fall,1987,Nov,9,,Fall,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.64,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,May,5,,Spring,1987,May,5,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.65,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1987,April,24,,Spring,1987,April,24,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.66,NA,5,US,TX,WNW,South Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,,,,,,,,,,,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.67,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,Mar,5,,Spring,1988,Mar,5,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.68,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,Mar,9,,Spring,1988,Mar,9,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.69,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,Mar,22,,Spring,1988,Mar,22,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.70,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,17,,Spring,1988,April,17,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.71,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,17,,Spring,1988,April,17,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.72,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,Mar,13,,Spring,1988,Mar,13,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.73,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,11,,Spring,1988,April,11,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.74,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,13,,Spring,1988,April,13,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.75,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,20,,Spring,1988,April,20,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.76,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,23,,Spring,1988,April,23,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.77,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,25,,Spring,1988,April,25,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.78,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,17,,Spring,1988,April,17,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.79,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,8,,Spring,1988,April,8,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.80,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,April,27,,Spring,1988,April,27,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.81,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,May,5,,Spring,1988,May,5,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.82,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,May,26,,Spring,1988,May,26,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.83,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,May,26,,Spring,1988,May,26,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.84,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,May,27,,Spring,1988,May,27,,Spring,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.85,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,June,7,,Summer,1988,June,7,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.86,NA,5,US,TX,WNW,North Padre Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,July,14,,Summer,1988,July,14,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.87,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,July,19,,Summer,1988,July,19,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_2P,Ccar.88,NA,5,US,TX,WNW,Mustang Island,Coastal Waters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Western Gulf of Mexico,Gulf/Ocean Waters,,,,,,,CST,1988,Aug,16,,Summer,1988,Aug,16,,Summer,TNA,WTNA,43,Estuarine,Coastal,Supratidal,NA,NA,2/3/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,7/23/2017,Theresa Mitchell
REP_3C,Cmyd.12,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.13,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.14,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.15,NA,5,US,TX,WNW,South Bay,Bay/Lagoon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.16,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.17,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.17,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.17,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.18,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.19,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.20,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.21,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.22,NA,5,US,TX,WNW,Mexiquita Flats,Mud Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.23,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.23,REP_3C.4,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.067361,-97.150787,"((-97.1476509008,26.0665524901),(-97.1492026964999,26.0661811244),(-97.1525864774999,26.0660890151),(-97.1542615672999,26.0667708044999),(-97.1540562005999,26.0680232959),(-97.1532810451,26.0685897765),(-97.1521421427,26.0686066441999),(-97.1493735945,26.0685759417),(-97.1477329733999,26.0681461062999),(-97.1472544588999,26.0675013502999))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.23,REP_3C.5,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.064502,-97.146207,"((-97.1477479288,26.0631527012),(-97.148431294,26.0636587032),(-97.148431294,26.0649432497),(-97.1479873242,26.0657332412),(-97.1469957504999,26.0661149783),(-97.1455943865999,26.0660228688999),(-97.1442103657,26.0654707184999),(-97.1439637219999,26.0639742402),(-97.1444882877,26.0631901016),(-97.1463121583999,26.0628296987))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
REP_3C,Cmyd.24,REP_3C.3,5,US,TX,WNW,Brazos Santiago Pass,Pass,NA,NA,26.063442,-97.154729,"((-97.1493735945,26.0645231453),(-97.1501746998,26.0634570233),(-97.1519653756,26.0630729045),(-97.1531573524,26.0624612059999),(-97.1545893165999,26.0616313943999),(-97.1558492893999,26.0606500977),(-97.1574772929999,26.060363749),(-97.157951459,26.06039352),(-97.158767142,26.060631863),(-97.1589097047999,26.0613299342),(-97.1579868553999,26.0626809188),(-97.1563804138999,26.0644310347),(-97.1539194821999,26.0652600278),(-97.1520396038,26.0654135443999),(-97.1499546478,26.0651679178))",NA,NA,NA,NA,NA,Lower Laguna Madre Ecosystem,Bay/lagoon,,,,,,,CST,1991,4,,,Spring,1993,5,,,Spring,TNA,WTNA,43,Marine,Nearshore,Subtidal,NA,NA,4/5/2017,Erin Mawhinney,5/1/2017,Erin Mawhinney,9/2/2018,James Simons
