DATA_ID,PRED_ID,PREY_SOURCE_NAME,PREY_DATABASE_NAME,BASIS_OF_PREY_ID,PHYSIOLOG_STATE,SED_ORIGIN,PREY_PARTS,PREY_LIFE_HIST_STAGE,PREY_COND_INDEX,PREY_SEX,PREY_SEX_RATIO,PREY_LEN_TYPE,PREY_MIN_LEN,PREY_MAX_LEN,PREY_MN_LEN,PREY_MIN_WIDTH,PREY_MAX_WIDTH,PREY_MN_WIDTH,BIOMASS,BIOMASS_QUALIFIER,PCT_BIOMASS,PCT_BIOMASS_QUALIFIER,N_CONS,N_CONS_AVG,N_CONS_QUALIFIER,PCT_N_CONS,PCT_N_CONS_QUALIFIER,VOL_CONS,VOL_CONS_QUALIFIER,PCT_VOL_CONS,PCT_VOL_CONS_QUALIFIER,FREQ_OCC,FREQ_OCC_QUALIFIER,PCT_FREQ_OCC,PCT_FREQ_OCC_QUALIFIER,IRI,PCT_IRI,IRIa,IIR,E,PREY_NOTES,ENTRY_DATE,ENTRY_PERSON,EDITED_DATE,DATA_EDITOR,MODIFY_DATE,DATA_MODIFIER
MAM_2B,Ttru.70,Mugil sp.,Mugil ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Micropogonis undulatus,Micropogonias undulatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Orthopristis chrysoptera,Orthopristis chrysoptera,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Pogonias cromis,Pogonias cromis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Opsanus beta,Opsanus beta,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Lagodon rhomboides,Lagodon rhomboides,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Bairdiella chrysoura,Bairdiella chrysoura,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Pomatomus saltatrix,Pomatomus saltatrix,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.70,Lolliguncula brevis,Lolliguncula brevis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28 items from 15 taxa. Sick.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.71,Fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,From 2 taxa.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.72,Fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78 items from 6 taxa. ,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.72,Cephalopod,Cephalopoda,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78 items from 6 taxa. ,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.73,Fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200 items from 13 taxa.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.73,Cephalopod,Cephalopoda,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200 items from 13 taxa.,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.74,Fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,From 3 taxa. ,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.75,Fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,From 4 taxa. ,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.76,Fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,From 4 taxa. ,5/5/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Micropogonis undulatus,Micropogonias undulatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,0.132,NA,NA,NA,NA,NA,22,NA,0.88,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Cynoscion arenarius,Cynoscion arenarius,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598,NA,0.095,NA,NA,NA,NA,NA,17,NA,0.68,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Bairdiella chrysoura,Bairdiella chrysoura,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,NA,0.318,NA,NA,NA,NA,NA,15,NA,0.6,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Leiostomus xanthurus,Leiostomus xanthurus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,0.011,NA,NA,NA,NA,NA,12,NA,0.48,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Cynoscion nothus,Cynoscion nothus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,NA,0.081,NA,NA,NA,NA,NA,11,NA,0.44,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Mugil sp.,Mugil ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.004,NA,NA,NA,NA,NA,11,NA,0.44,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Menticirrhus sp.,Menticirrhus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,0.011,NA,NA,NA,NA,NA,9,NA,0.36,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Urophycis sp.,Urophycis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0.008,NA,NA,NA,NA,NA,9,NA,0.36,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Trichiurus lepturus,Trichiurus lepturus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,NA,0.027,NA,NA,NA,NA,NA,8,NA,0.32,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Larimus fasciatus,Larimus fasciatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,0.019,NA,NA,NA,NA,NA,8,NA,0.32,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Anchoa sp. ,Anchoa ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,0.009,NA,NA,NA,NA,NA,8,NA,0.32,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Porichthys plectrodon,Porichthys plectrodon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,0.004,NA,NA,NA,NA,NA,8,NA,0.32,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Cynoscion sp.,Cynoscion,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,0.008,NA,NA,NA,NA,NA,7,NA,0.28,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Arius felis/Bagre marinus,Ariidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,0.02,NA,NA,NA,NA,NA,5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Cynoscion nebulosus,Cynoscion nebulosus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,0.002,NA,NA,NA,NA,NA,5,NA,0.2,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Atherinid,Atherinidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,0.008,NA,NA,NA,NA,NA,3,NA,0.12,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Sciaenops ocellatus,Sciaenops ocellatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,0.002,NA,NA,NA,NA,NA,3,NA,0.12,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Pomatomus saltatrix,Pomatomus saltatrix,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,0.12,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Symphurus sp.,Symphurus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,0.013,NA,NA,NA,NA,NA,2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Clupeid,Clupeidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,0.003,NA,NA,NA,NA,NA,2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Lagodon rhomboides,Lagodon rhomboides,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.001,NA,NA,NA,NA,NA,2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Anchoa hepsetus,Anchoa hepsetus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,0.013,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Pogonias cromis,Pogonias cromis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,0.007,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Callechelys sp./Basanichthys sp.,Ophichthidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,0.006,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Pomoxis nigromaculatus,Pomoxis nigromaculatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.004,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Anguilliform,Anguilliformes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.001,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Archosargus probatocephalus,Archosargus probatocephalus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.001,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Orthopristis chrysoptera,Orthopristis chrysoptera,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Synodus foetens,Synodus foetens,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Opsanus beta,Opsanus beta,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Unidentified fish,Actinopterygii,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844,NA,0.134,NA,NA,NA,NA,NA,16,NA,0.64,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Lolliguncula brevis,Lolliguncula brevis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,NA,0.052,NA,NA,NA,NA,NA,14,NA,0.56,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Doryteuthis sp.,Doryteuthis ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.001,NA,NA,NA,NA,NA,2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Loliginid,Loliginidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.001,NA,NA,NA,NA,NA,3,NA,0.12,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Penaeus sp.,Penaeidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,0.005,NA,NA,NA,NA,NA,7,NA,0.28,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.77,Squilla empusa,Squilla empusa,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0.04,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Micropogonis undulatus,Micropogonias undulatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.006,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Cynoscion arenarius,Cynoscion arenarius,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,0.067,NA,NA,NA,NA,NA,8,NA,0.364,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Bairdiella chrysoura,Bairdiella chrysoura,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,0.134,NA,NA,NA,NA,NA,8,NA,0.364,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Leiostomus xanthurus,Leiostomus xanthurus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.01,NA,NA,NA,NA,NA,2,NA,0.091,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Mugil sp.,Mugil,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,0.051,NA,NA,NA,NA,NA,8,NA,0.364,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Urophycis sp.,Urophycis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.002,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Anchoa sp. ,Anchoa ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.004,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Porichthys plectrodon,Porichthys plectrodon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,0.13,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Cynoscion sp.,Cynoscion,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.002,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Arius felis/Bagre marinus,Ariidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.002,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Cynoscion nebulosus,Cynoscion nebulosus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.006,NA,NA,NA,NA,NA,3,NA,0.136,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Sciaenops ocellatus,Sciaenops ocellatus,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.002,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Pomatomus saltatrix,Pomatomus saltatrix,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.002,NA,NA,NA,NA,NA,1,NA,0.045,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Clupeid,Clupeidae,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.01,NA,NA,NA,NA,NA,2,NA,0.091,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Lagodon rhomboides,Lagodon rhomboides,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,0.034,NA,NA,NA,NA,NA,5,NA,0.227,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Pogonias cromis,Pogonias cromis,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.016,NA,NA,NA,NA,NA,3,NA,0.136,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
MAM_2B,Ttru.78,Orthopristis chrysoptera,Orthopristis chrysoptera,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,0.183,NA,NA,NA,NA,NA,6,NA,0.273,NA,NA,NA,NA,NA,NA,NA,5/10/2017,Savannah Borrowman,7/10/2017,Gavyn Shealy,8/31/2018,James Simons,
